Tme,wtemp_C,wtrhgt__2_mm,wtrhgt__3_mm
9/13/2020 12:30,7.5,-18,-17
9/13/2020 12:40,7.3,-18,-18
9/13/2020 12:50,7.4,-17,-18
9/13/2020 13:00,7.4,-17,-18
9/13/2020 13:10,7.1,-19,-18
9/13/2020 13:20,6.9,-19,-18
9/13/2020 13:30,7.1,-17,-18
9/13/2020 13:40,7.1,-18,-18
9/13/2020 13:50,7.4,-19,-18
9/13/2020 14:00,7.6,-19,-18
9/13/2020 14:10,7.7,-18,-18
9/13/2020 14:20,7.6,-19,-18
9/13/2020 14:30,7.4,-19,-19
9/13/2020 14:40,7.3,-19,-18
9/13/2020 14:50,7,-19,-18
9/13/2020 15:00,7.4,-19,-19
9/13/2020 15:10,7.2,-18,-18
9/13/2020 15:20,7,-18,-18
9/13/2020 15:30,7.1,-18,-18
9/13/2020 15:40,7.2,-18,-18
9/13/2020 15:50,7.2,-19,-19
9/13/2020 16:00,7.2,-19,-18
9/13/2020 16:10,7,-18,-19
9/13/2020 16:20,6.9,-19,-19
9/13/2020 16:30,7,-19,-19
9/13/2020 16:40,7,-18,-18
9/13/2020 16:50,6.9,-18,-19
9/13/2020 17:00,6.9,-18,-19
9/13/2020 17:10,6.9,-19,-18
9/13/2020 17:20,6.9,-18,-19
9/13/2020 17:30,6.9,-18,-19
9/13/2020 17:40,7,-19,-19
9/13/2020 17:50,7,-18,-19
9/13/2020 18:00,7.1,-18,-18
9/13/2020 18:10,7,-18,-19
9/13/2020 18:20,7.1,-19,-19
9/13/2020 18:30,6.9,-19,-18
9/13/2020 18:40,6.7,-19,-19
9/13/2020 18:50,6.6,-18,-18
9/13/2020 19:00,6.4,-19,-18
9/13/2020 19:10,6.2,-19,-19
9/13/2020 19:20,6.1,-18,-19
9/13/2020 19:30,5.9,-19,-19
9/13/2020 19:40,5.8,-17,-18
9/13/2020 19:50,5.6,-18,-19
9/13/2020 20:00,5.5,-18,-19
9/13/2020 20:10,5.4,-19,-19
9/13/2020 20:20,5.3,-19,-19
9/13/2020 20:30,5.2,-18,-19
9/13/2020 20:40,5.1,-19,-19
9/13/2020 20:50,5,-19,-19
9/13/2020 21:00,4.8,-19,-18
9/13/2020 21:10,4.8,-19,-18
9/13/2020 21:20,4.7,-18,-18
9/13/2020 21:30,4.6,-19,-19
9/13/2020 21:40,4.5,-18,-18
9/13/2020 21:50,4.5,-18,-18
9/13/2020 22:00,4.4,-18,-18
9/13/2020 22:10,4.3,-19,-19
9/13/2020 22:20,4.3,-18,-18
9/13/2020 22:30,4.2,-17,-18
9/13/2020 22:40,4.1,-19,-18
9/13/2020 22:50,4.1,-18,-18
9/13/2020 23:00,4,-18,-18
9/13/2020 23:10,3.9,-18,-18
9/13/2020 23:20,3.9,-18,-18
9/13/2020 23:30,3.8,-17,-18
9/13/2020 23:40,3.8,-18,-18
9/13/2020 23:50,3.7,-17,-18
9/14/2020 0:00,3.6,-17,-18
9/14/2020 0:10,3.6,-17,-18
9/14/2020 0:20,3.5,-18,-18
9/14/2020 0:30,3.5,-17,-18
9/14/2020 0:40,3.4,-18,-18
9/14/2020 0:50,3.3,-17,-18
9/14/2020 1:00,3.3,-19,-18
9/14/2020 1:10,3.2,-17,-18
9/14/2020 1:20,3.2,-18,-18
9/14/2020 1:30,3.2,-17,-18
9/14/2020 1:40,3.1,-17,-18
9/14/2020 1:50,3.1,-18,-18
9/14/2020 2:00,3,-18,-18
9/14/2020 2:10,3,-17,-18
9/14/2020 2:20,3,-17,-18
9/14/2020 2:30,3,-18,-18
9/14/2020 2:40,2.9,-18,-18
9/14/2020 2:50,2.9,-19,-18
9/14/2020 3:00,2.8,-18,-18
9/14/2020 3:10,2.8,-17,-17
9/14/2020 3:20,2.8,-18,-18
9/14/2020 3:30,2.7,-18,-18
9/14/2020 3:40,2.7,-17,-18
9/14/2020 3:50,2.7,-18,-17
9/14/2020 4:00,2.7,-17,-18
9/14/2020 4:10,2.6,-18,-18
9/14/2020 4:20,2.6,-18,-18
9/14/2020 4:30,2.5,-17,-18
9/14/2020 4:40,2.5,-18,-18
9/14/2020 4:50,2.5,-19,-18
9/14/2020 5:00,2.5,-17,-18
9/14/2020 5:10,2.4,-17,-18
9/14/2020 5:20,2.4,-17,-18
9/14/2020 5:30,2.4,-18,-18
9/14/2020 5:40,2.3,-18,-18
9/14/2020 5:50,2.3,-18,-18
9/14/2020 6:00,2.3,-17,-18
9/14/2020 6:10,2.3,-18,-18
9/14/2020 6:20,2.2,-17,-18
9/14/2020 6:30,2.2,-17,-17
9/14/2020 6:40,2.1,-18,-18
9/14/2020 6:50,2.1,-17,-18
9/14/2020 7:00,2.1,-18,-18
9/14/2020 7:10,2.1,-18,-18
9/14/2020 7:20,2.2,-19,-18
9/14/2020 7:30,2.2,-18,-18
9/14/2020 7:40,2.3,-18,-17
9/14/2020 7:50,2.4,-16,-17
9/14/2020 8:00,2.5,-17,-18
9/14/2020 8:10,2.7,-18,-18
9/14/2020 8:20,2.8,-18,-18
9/14/2020 8:30,3,-18,-18
9/14/2020 8:40,3.2,-18,-18
9/14/2020 8:50,3.4,-19,-18
9/14/2020 9:00,3.6,-19,-18
9/14/2020 9:10,3.7,-18,-18
9/14/2020 9:20,3.9,-18,-18
9/14/2020 9:30,4.1,-17,-18
9/14/2020 9:40,4.2,-17,-18
9/14/2020 9:50,4.4,-17,-18
9/14/2020 10:00,4.5,-18,-18
9/14/2020 10:10,4.6,-19,-18
9/14/2020 10:20,4.8,-18,-18
9/14/2020 10:30,4.9,-19,-18
9/14/2020 10:40,5.2,-19,-18
9/14/2020 10:50,5.7,-18,-18
9/14/2020 11:00,6.3,-18,-18
9/14/2020 11:10,7.1,-18,-18
9/14/2020 11:20,7.3,-18,-18
9/14/2020 11:30,7.1,-19,-19
9/14/2020 11:40,7.6,-19,-18
9/14/2020 11:50,8.1,-18,-18
9/14/2020 12:00,7.8,-18,-18
9/14/2020 12:10,8,-18,-18
9/14/2020 12:20,8.2,-19,-19
9/14/2020 12:30,7.9,-18,-19
9/14/2020 12:40,8,-19,-19
9/14/2020 12:50,7.8,-19,-19
9/14/2020 13:00,8.2,-19,-19
9/14/2020 13:10,7.9,-19,-19
9/14/2020 13:20,8,-19,-19
9/14/2020 13:30,7.9,-19,-19
9/14/2020 13:40,7.9,-20,-19
9/14/2020 13:50,8.2,-19,-19
9/14/2020 14:00,7.9,-20,-19
9/14/2020 14:10,7.7,-19,-19
9/14/2020 14:20,7.8,-20,-19
9/14/2020 14:30,8,-19,-19
9/14/2020 14:40,8.1,-19,-19
9/14/2020 14:50,8.2,-20,-19
9/14/2020 15:00,7.9,-20,-20
9/14/2020 15:10,7.7,-20,-19
9/14/2020 15:20,7.6,-19,-19
9/14/2020 15:30,7.6,-19,-19
9/14/2020 15:40,7.6,-19,-19
9/14/2020 15:50,7.5,-19,-19
9/14/2020 16:00,7.6,-20,-19
9/14/2020 16:10,7.4,-20,-19
9/14/2020 16:20,7.5,-20,-20
9/14/2020 16:30,7.5,-20,-20
9/14/2020 16:40,7.3,-20,-20
9/14/2020 16:50,7.2,-19,-19
9/14/2020 17:00,7.1,-19,-19
9/14/2020 17:10,7.2,-20,-19
9/14/2020 17:20,7.2,-19,-20
9/14/2020 17:30,7.2,-19,-19
9/14/2020 17:40,7.2,-19,-19
9/14/2020 17:50,7.2,-19,-19
9/14/2020 18:00,7.2,-19,-19
9/14/2020 18:10,7.1,-19,-19
9/14/2020 18:20,7,-19,-19
9/14/2020 18:30,6.9,-19,-19
9/14/2020 18:40,6.8,-20,-19
9/14/2020 18:50,6.7,-20,-19
9/14/2020 19:00,6.6,-20,-19
9/14/2020 19:10,6.5,-19,-19
9/14/2020 19:20,6.4,-19,-19
9/14/2020 19:30,6.3,-19,-19
9/14/2020 19:40,6.2,-19,-19
9/14/2020 19:50,6.1,-19,-19
9/14/2020 20:00,6,-19,-19
9/14/2020 20:10,5.9,-19,-19
9/14/2020 20:20,5.8,-19,-19
9/14/2020 20:30,5.7,-18,-19
9/14/2020 20:40,5.6,-19,-19
9/14/2020 20:50,5.5,-19,-19
9/14/2020 21:00,5.4,-19,-19
9/14/2020 21:10,5.3,-19,-19
9/14/2020 21:20,5.2,-20,-19
9/14/2020 21:30,5.1,-19,-19
9/14/2020 21:40,5,-19,-19
9/14/2020 21:50,4.9,-19,-19
9/14/2020 22:00,4.8,-18,-19
9/14/2020 22:10,4.7,-19,-19
9/14/2020 22:20,4.7,-18,-19
9/14/2020 22:30,4.6,-19,-19
9/14/2020 22:40,4.5,-18,-19
9/14/2020 22:50,4.5,-19,-19
9/14/2020 23:00,4.4,-19,-19
9/14/2020 23:10,4.3,-18,-19
9/14/2020 23:20,4.2,-19,-19
9/14/2020 23:30,4.2,-19,-19
9/14/2020 23:40,4.1,-19,-19
9/14/2020 23:50,4.1,-18,-19
9/15/2020 0:00,4,-19,-18
9/15/2020 0:10,4,-19,-19
9/15/2020 0:20,3.9,-19,-19
9/15/2020 0:30,3.9,-18,-18
9/15/2020 0:40,3.8,-19,-19
9/15/2020 0:50,3.8,-19,-19
9/15/2020 1:00,3.7,-19,-18
9/15/2020 1:10,3.6,-19,-18
9/15/2020 1:20,3.6,-18,-19
9/15/2020 1:30,3.5,-18,-19
9/15/2020 1:40,3.5,-19,-18
9/15/2020 1:50,3.4,-18,-18
9/15/2020 2:00,3.3,-18,-18
9/15/2020 2:10,3.3,-19,-19
9/15/2020 2:20,3.2,-18,-18
9/15/2020 2:30,3.2,-19,-18
9/15/2020 2:40,3.1,-18,-18
9/15/2020 2:50,3,-18,-18
9/15/2020 3:00,3,-18,-18
9/15/2020 3:10,3,-18,-18
9/15/2020 3:20,3,-18,-18
9/15/2020 3:30,3,-19,-18
9/15/2020 3:40,2.9,-18,-18
9/15/2020 3:50,2.9,-18,-18
9/15/2020 4:00,2.9,-19,-18
9/15/2020 4:10,2.8,-19,-18
9/15/2020 4:20,2.8,-18,-18
9/15/2020 4:30,2.8,-18,-18
9/15/2020 4:40,2.7,-18,-18
9/15/2020 4:50,2.7,-19,-18
9/15/2020 5:00,2.7,-19,-18
9/15/2020 5:10,2.6,-18,-18
9/15/2020 5:20,2.6,-18,-18
9/15/2020 5:30,2.5,-18,-18
9/15/2020 5:40,2.5,-19,-18
9/15/2020 5:50,2.5,-18,-18
9/15/2020 6:00,2.4,-18,-18
9/15/2020 6:10,2.4,-18,-18
9/15/2020 6:20,2.4,-18,-18
9/15/2020 6:30,2.4,-19,-18
9/15/2020 6:40,2.3,-18,-18
9/15/2020 6:50,2.3,-18,-18
9/15/2020 7:00,2.2,-18,-18
9/15/2020 7:10,2.2,-19,-18
9/15/2020 7:20,2.2,-18,-18
9/15/2020 7:30,2.2,-18,-18
9/15/2020 7:40,2.2,-18,-18
9/15/2020 7:50,2.3,-18,-18
9/15/2020 8:00,2.4,-18,-18
9/15/2020 8:10,2.6,-17,-18
9/15/2020 8:20,2.7,-18,-18
9/15/2020 8:30,2.9,-17,-18
9/15/2020 8:40,3.1,-18,-18
9/15/2020 8:50,3.2,-18,-18
9/15/2020 9:00,3.4,-18,-18
9/15/2020 9:10,3.6,-18,-18
9/15/2020 9:20,3.8,-18,-18
9/15/2020 9:30,4,-18,-18
9/15/2020 9:40,4.2,-17,-18
9/15/2020 9:50,4.3,-18,-18
9/15/2020 10:00,4.5,-18,-18
9/15/2020 10:10,4.6,-19,-18
9/15/2020 10:20,4.8,-18,-18
9/15/2020 10:30,4.9,-19,-18
9/15/2020 10:40,5.1,-19,-18
9/15/2020 10:50,5.3,-17,-19
9/15/2020 11:00,5.7,-19,-18
9/15/2020 11:10,6.4,-19,-19
9/15/2020 11:20,7,-19,-19
9/15/2020 11:30,7.6,-19,-19
9/15/2020 11:40,7.8,-19,-19
9/15/2020 11:50,8,-18,-19
9/15/2020 12:00,7.9,-19,-19
9/15/2020 12:10,7.9,-18,-19
9/15/2020 12:20,7.7,-19,-19
9/15/2020 12:30,7.8,-18,-19
9/15/2020 12:40,7.7,-19,-19
9/15/2020 12:50,7.8,-19,-19
9/15/2020 13:00,7.6,-19,-19
9/15/2020 13:10,8,-19,-19
9/15/2020 13:20,7.7,-17,-19
9/15/2020 13:30,7.4,-45,-39
9/15/2020 13:40,7.5,-45,-45
9/15/2020 13:50,8.1,-45,-45
9/15/2020 14:00,8.3,-45,-45
9/15/2020 14:10,8.4,-45,-45
9/15/2020 14:20,8.9,-45,-45
9/15/2020 14:30,8.4,-44,-44
9/15/2020 14:40,8.1,-44,-44
9/15/2020 14:50,7.9,-44,-44
9/15/2020 15:00,7.7,-44,-44
9/15/2020 15:10,8.1,-44,-44
9/15/2020 15:20,8.1,-44,-44
9/15/2020 15:30,8,-44,-44
9/15/2020 15:40,8,-44,-44
9/15/2020 15:50,8.1,-44,-44
9/15/2020 16:00,8.2,-44,-44
9/15/2020 16:10,7.9,-44,-44
9/15/2020 16:20,7.8,-44,-44
9/15/2020 16:30,7.9,-44,-44
9/15/2020 16:40,7.8,-44,-44
9/15/2020 16:50,7.7,-44,-44
9/15/2020 17:00,7.6,-44,-44
9/15/2020 17:10,7.6,-44,-44
9/15/2020 17:20,7.5,-44,-44
9/15/2020 17:30,7.5,-44,-44
9/15/2020 17:40,7.4,-44,-44
9/15/2020 17:50,7.3,-44,-44
9/15/2020 18:00,7.2,-44,-44
9/15/2020 18:10,7,-44,-44
9/15/2020 18:20,6.9,-44,-44
9/15/2020 18:30,6.9,-44,-44
9/15/2020 18:40,6.9,-44,-44
9/15/2020 18:50,6.8,-44,-44
9/15/2020 19:00,6.8,-44,-44
9/15/2020 19:10,6.7,-44,-44
9/15/2020 19:20,6.6,-44,-44
9/15/2020 19:30,6.4,-44,-44
9/15/2020 19:40,6.4,-44,-44
9/15/2020 19:50,6.3,-44,-44
9/15/2020 20:00,6.2,-44,-44
9/15/2020 20:10,6.2,-44,-44
9/15/2020 20:20,6.1,-44,-44
9/15/2020 20:30,6,-44,-44
9/15/2020 20:40,5.9,-44,-44
9/15/2020 20:50,5.7,-44,-44
9/15/2020 21:00,5.6,-44,-44
9/15/2020 21:10,5.5,-44,-44
9/15/2020 21:20,5.3,-44,-44
9/15/2020 21:30,5.3,-44,-44
9/15/2020 21:40,5.1,-44,-44
9/15/2020 21:50,5,-43,-44
9/15/2020 22:00,4.9,-43,-44
9/15/2020 22:10,4.8,-44,-44
9/15/2020 22:20,4.7,-44,-44
9/15/2020 22:30,4.6,-44,-44
9/15/2020 22:40,4.5,-44,-44
9/15/2020 22:50,4.4,-44,-44
9/15/2020 23:00,4.3,-44,-44
9/15/2020 23:10,4.2,-44,-44
9/15/2020 23:20,4.1,-44,-44
9/15/2020 23:30,4.1,-44,-44
9/15/2020 23:40,4,-44,-44
9/15/2020 23:50,4,-43,-43
9/16/2020 0:00,3.9,-43,-43
9/16/2020 0:10,3.8,-43,-43
9/16/2020 0:20,3.7,-43,-43
9/16/2020 0:30,3.6,-43,-43
9/16/2020 0:40,3.6,-43,-43
9/16/2020 0:50,3.5,-43,-43
9/16/2020 1:00,3.4,-43,-43
9/16/2020 1:10,3.4,-43,-43
9/16/2020 1:20,3.3,-43,-43
9/16/2020 1:30,3.3,-43,-43
9/16/2020 1:40,3.2,-43,-43
9/16/2020 1:50,3.2,-43,-43
9/16/2020 2:00,3.1,-43,-43
9/16/2020 2:10,3.1,-43,-43
9/16/2020 2:20,3,-42,-43
9/16/2020 2:30,3,-42,-42
9/16/2020 2:40,2.9,-42,-42
9/16/2020 2:50,2.9,-42,-42
9/16/2020 3:00,2.9,-42,-42
9/16/2020 3:10,2.8,-42,-42
9/16/2020 3:20,2.7,-42,-42
9/16/2020 3:30,2.7,-42,-42
9/16/2020 3:40,2.6,-42,-42
9/16/2020 3:50,2.6,-42,-42
9/16/2020 4:00,2.6,-42,-42
9/16/2020 4:10,2.5,-41,-41
9/16/2020 4:20,2.5,-41,-41
9/16/2020 4:30,2.5,-40,-41
9/16/2020 4:40,2.4,-41,-41
9/16/2020 4:50,2.4,-40,-40
9/16/2020 5:00,2.3,-40,-40
9/16/2020 5:10,2.3,-40,-40
9/16/2020 5:20,2.3,-40,-40
9/16/2020 5:30,2.2,-40,-40
9/16/2020 5:40,2.2,-40,-40
9/16/2020 5:50,2.2,-40,-40
9/16/2020 6:00,2.2,-40,-40
9/16/2020 6:10,2.1,-40,-40
9/16/2020 6:20,2.1,-40,-40
9/16/2020 6:30,2.1,-40,-40
9/16/2020 6:40,2,-39,-40
9/16/2020 6:50,2,-39,-39
9/16/2020 7:00,2,-39,-39
9/16/2020 7:10,2,-39,-39
9/16/2020 7:20,2,-39,-39
9/16/2020 7:30,2,-39,-39
9/16/2020 7:40,2.2,-39,-39
9/16/2020 7:50,2.3,-39,-39
9/16/2020 8:00,2.5,-39,-39
9/16/2020 8:10,2.6,-39,-39
9/16/2020 8:20,2.9,-38,-39
9/16/2020 8:30,3.1,-39,-39
9/16/2020 8:40,3.3,-39,-39
9/16/2020 8:50,3.6,-39,-39
9/16/2020 9:00,3.8,-38,-39
9/16/2020 9:10,4,-38,-38
9/16/2020 9:20,4.2,-39,-39
9/16/2020 9:30,4.4,-39,-39
9/16/2020 9:40,4.7,-39,-39
9/16/2020 9:50,4.9,-38,-39
9/16/2020 10:00,5.1,-38,-39
9/16/2020 10:10,5.2,-39,-39
9/16/2020 10:20,5.4,-39,-39
9/16/2020 10:30,5.7,-38,-38
9/16/2020 10:40,5.8,-38,-38
9/16/2020 10:50,5.9,-38,-38
9/16/2020 11:00,6.3,-38,-38
9/16/2020 11:10,6.6,-38,-38
9/16/2020 11:20,7,-38,-38
9/16/2020 11:30,7.1,-38,-38
9/16/2020 11:40,7.7,-38,-38
9/16/2020 11:50,7.7,-38,-38
9/16/2020 12:00,8,-38,-38
9/16/2020 12:10,7.9,-38,-38
9/16/2020 12:20,7.8,-38,-38
9/16/2020 12:30,8,-38,-38
9/16/2020 12:40,8.5,-38,-38
9/16/2020 12:50,9,-38,-38
9/16/2020 13:00,9.2,-38,-38
9/16/2020 13:10,9.4,-38,-38
9/16/2020 13:20,9.3,-38,-38
9/16/2020 13:30,9.6,-38,-38
9/16/2020 13:40,9.6,-38,-38
9/16/2020 13:50,9.3,-38,-38
9/16/2020 14:00,9.2,-38,-38
9/16/2020 14:10,9.3,-38,-38
9/16/2020 14:20,9.4,-38,-38
9/16/2020 14:30,9.6,-38,-38
9/16/2020 14:40,9.4,-38,-38
9/16/2020 14:50,9,-38,-38
9/16/2020 15:00,8.9,-38,-38
9/16/2020 15:10,9.3,-38,-38
9/16/2020 15:20,9.5,-38,-38
9/16/2020 15:30,9.6,-38,-38
9/16/2020 15:40,9.4,-38,-38
9/16/2020 15:50,9.3,-38,-38
9/16/2020 16:00,9.1,-38,-38
9/16/2020 16:10,9,-38,-38
9/16/2020 16:20,8.6,-38,-38
9/16/2020 16:30,8.1,-37,-37
9/16/2020 16:40,7.9,-37,-37
9/16/2020 16:50,8.2,-37,-37
9/16/2020 17:00,8,-37,-37
9/16/2020 17:10,7.7,-37,-37
9/16/2020 17:20,7.6,-37,-37
9/16/2020 17:30,7.5,-37,-37
9/16/2020 17:40,7.3,-37,-37
9/16/2020 17:50,7.3,-37,-37
9/16/2020 18:00,7.3,-37,-37
9/16/2020 18:10,7.3,-37,-37
9/16/2020 18:20,7.1,-37,-37
9/16/2020 18:30,7,-37,-37
9/16/2020 18:40,6.9,-37,-37
9/16/2020 18:50,6.8,-37,-37
9/16/2020 19:00,6.7,-37,-37
9/16/2020 19:10,6.5,-37,-37
9/16/2020 19:20,6.4,-37,-37
9/16/2020 19:30,6.2,-37,-37
9/16/2020 19:40,6.1,-37,-37
9/16/2020 19:50,5.9,-37,-37
9/16/2020 20:00,5.8,-37,-37
9/16/2020 20:10,5.7,-37,-37
9/16/2020 20:20,5.6,-37,-37
9/16/2020 20:30,5.5,-37,-37
9/16/2020 20:40,5.4,-37,-37
9/16/2020 20:50,5.3,-37,-37
9/16/2020 21:00,5.2,-37,-37
9/16/2020 21:10,5.1,-37,-37
9/16/2020 21:20,4.9,-36,-37
9/16/2020 21:30,4.9,-36,-36
9/16/2020 21:40,4.8,-37,-36
9/16/2020 21:50,4.7,-36,-36
9/16/2020 22:00,4.6,-36,-36
9/16/2020 22:10,4.6,-36,-36
9/16/2020 22:20,4.5,-36,-36
9/16/2020 22:30,4.4,-36,-36
9/16/2020 22:40,4.3,-36,-36
9/16/2020 22:50,4.3,-36,-36
9/16/2020 23:00,4.2,-36,-36
9/16/2020 23:10,4.1,-36,-36
9/16/2020 23:20,4,-36,-36
9/16/2020 23:30,4,-36,-36
9/16/2020 23:40,4,-36,-36
9/16/2020 23:50,3.9,-36,-36
9/17/2020 0:00,3.8,-36,-36
9/17/2020 0:10,3.8,-36,-36
9/17/2020 0:20,3.7,-36,-36
9/17/2020 0:30,3.6,-36,-36
9/17/2020 0:40,3.6,-36,-36
9/17/2020 0:50,3.5,-36,-36
9/17/2020 1:00,3.5,-36,-36
9/17/2020 1:10,3.4,-36,-36
9/17/2020 1:20,3.4,-36,-36
9/17/2020 1:30,3.3,-36,-36
9/17/2020 1:40,3.3,-36,-36
9/17/2020 1:50,3.2,-36,-36
9/17/2020 2:00,3.2,-36,-36
9/17/2020 2:10,3.2,-36,-36
9/17/2020 2:20,3.1,-36,-36
9/17/2020 2:30,3.1,-36,-36
9/17/2020 2:40,3,-36,-36
9/17/2020 2:50,3,-36,-36
9/17/2020 3:00,2.9,-36,-36
9/17/2020 3:10,2.9,-36,-36
9/17/2020 3:20,2.9,-36,-36
9/17/2020 3:30,2.8,-36,-36
9/17/2020 3:40,2.8,-36,-36
9/17/2020 3:50,2.8,-36,-36
9/17/2020 4:00,2.7,-36,-36
9/17/2020 4:10,2.7,-36,-36
9/17/2020 4:20,2.7,-36,-36
9/17/2020 4:30,2.7,-36,-36
9/17/2020 4:40,2.6,-35,-35
9/17/2020 4:50,2.6,-35,-35
9/17/2020 5:00,2.6,-35,-35
9/17/2020 5:10,2.5,-35,-35
9/17/2020 5:20,2.5,-35,-35
9/17/2020 5:30,2.5,-35,-35
9/17/2020 5:40,2.5,-35,-35
9/17/2020 5:50,2.4,-35,-35
9/17/2020 6:00,2.3,-35,-35
9/17/2020 6:10,2.3,-35,-34
9/17/2020 6:20,2.3,-34,-34
9/17/2020 6:30,2.3,-34,-34
9/17/2020 6:40,2.2,-34,-34
9/17/2020 6:50,2.2,-34,-34
9/17/2020 7:00,2.2,-34,-34
9/17/2020 7:10,2.2,-34,-34
9/17/2020 7:20,2.2,-33,-34
9/17/2020 7:30,2.2,-33,-33
9/17/2020 7:40,2.3,-33,-33
9/17/2020 7:50,2.4,-33,-33
9/17/2020 8:00,2.5,-33,-33
9/17/2020 8:10,2.7,-33,-33
9/17/2020 8:20,2.9,-33,-33
9/17/2020 8:30,3.1,-32,-33
9/17/2020 8:40,3.2,-32,-32
9/17/2020 8:50,3.4,-32,-32
9/17/2020 9:00,3.6,-31,-32
9/17/2020 9:10,3.8,-31,-31
9/17/2020 9:20,4,-25,-28
9/17/2020 9:30,4.2,-24,-24
9/17/2020 9:40,4.3,-23,-24
9/17/2020 9:50,4.5,-23,-23
9/17/2020 10:00,4.6,-23,-23
9/17/2020 10:10,4.8,-23,-23
9/17/2020 10:20,4.9,-23,-23
9/17/2020 10:30,5,-23,-23
9/17/2020 10:40,5.2,-23,-23
9/17/2020 10:50,5.4,-23,-23
9/17/2020 11:00,5.8,-23,-23
9/17/2020 11:10,6.3,-22,-23
9/17/2020 11:20,6.8,-23,-23
9/17/2020 11:30,7.2,-23,-23
9/17/2020 11:40,7.5,-23,-23
9/17/2020 11:50,7.6,-24,-23
9/17/2020 12:00,7.6,-24,-24
9/17/2020 12:10,7.5,-24,-23
9/17/2020 12:20,7.4,-24,-23
9/17/2020 12:30,7.6,-24,-24
9/17/2020 12:40,7.6,-24,-24
9/17/2020 12:50,8.1,-24,-24
9/17/2020 13:00,8,-24,-24
9/17/2020 13:10,8,-24,-24
9/17/2020 13:20,8.2,-24,-24
9/17/2020 13:30,8.1,-24,-24
9/17/2020 13:40,8,-24,-24
9/17/2020 13:50,8.2,-24,-24
9/17/2020 14:00,8.2,-24,-24
9/17/2020 14:10,8.4,-24,-24
9/17/2020 14:20,8.1,-24,-24
9/17/2020 14:30,8.4,-24,-24
9/17/2020 14:40,8.9,-24,-24
9/17/2020 14:50,8.9,-24,-24
9/17/2020 15:00,8.6,-24,-24
9/17/2020 15:10,8.1,-24,-24
9/17/2020 15:20,7.9,-24,-24
9/17/2020 15:30,7.8,-24,-24
9/17/2020 15:40,7.8,-24,-24
9/17/2020 15:50,8,-24,-24
9/17/2020 16:00,8.1,-24,-24
9/17/2020 16:10,7.9,-24,-24
9/17/2020 16:20,7.6,-24,-24
9/17/2020 16:30,7.5,-24,-24
9/17/2020 16:40,7.5,-23,-24
9/17/2020 16:50,7.6,-24,-24
9/17/2020 17:00,7.5,-7,-19
9/17/2020 17:10,6.9,-8,-6
9/17/2020 17:20,6.9,-13,-10
9/17/2020 17:30,7,-15,-15
9/17/2020 17:40,7,-20,-18
9/17/2020 17:50,7.1,-23,-22
9/17/2020 18:00,7.2,-23,-23
9/17/2020 18:10,7.1,-23,-23
9/17/2020 18:20,7,-26,-25
9/17/2020 18:30,6.9,-27,-26
9/17/2020 18:40,6.7,-27,-27
9/17/2020 18:50,6.6,-28,-28
9/17/2020 19:00,6.5,-28,-28
9/17/2020 19:10,6.3,-26,-28
9/17/2020 19:20,6.1,-23,-23
9/17/2020 19:30,5.9,-23,-23
9/17/2020 19:40,5.8,-23,-23
9/17/2020 19:50,5.6,-23,-23
9/17/2020 20:00,5.4,-23,-23
9/17/2020 20:10,5.3,-23,-23
9/17/2020 20:20,5.2,-23,-23
9/17/2020 20:30,5.1,-23,-23
9/17/2020 20:40,5,-23,-23
9/17/2020 20:50,4.9,-22,-22
9/17/2020 21:00,4.9,-22,-22
9/17/2020 21:10,4.8,-22,-22
9/17/2020 21:20,4.7,-22,-22
9/17/2020 21:30,4.6,-22,-22
9/17/2020 21:40,4.5,-21,-22
9/17/2020 21:50,4.5,-22,-22
9/17/2020 22:00,4.4,-21,-22
9/17/2020 22:10,4.3,-21,-21
9/17/2020 22:20,4.3,-21,-22
9/17/2020 22:30,4.2,-22,-22
9/17/2020 22:40,4.2,-20,-21
9/17/2020 22:50,4.1,-20,-21
9/17/2020 23:00,4.1,-21,-22
9/17/2020 23:10,4,-21,-21
9/17/2020 23:20,4,-21,-21
9/17/2020 23:30,3.9,-20,-21
9/17/2020 23:40,3.9,-21,-21
9/17/2020 23:50,3.9,-21,-21
9/18/2020 0:00,3.8,-21,-21
9/18/2020 0:10,3.8,-21,-21
9/18/2020 0:20,3.8,-21,-21
9/18/2020 0:30,3.7,-21,-21
9/18/2020 0:40,3.7,-20,-21
9/18/2020 0:50,3.7,-21,-21
9/18/2020 1:00,3.6,-21,-21
9/18/2020 1:10,3.6,-21,-20
9/18/2020 1:20,3.5,-21,-21
9/18/2020 1:30,3.5,-21,-21
9/18/2020 1:40,3.4,-21,-21
9/18/2020 1:50,3.4,-20,-21
9/18/2020 2:00,3.4,-20,-21
9/18/2020 2:10,3.3,-21,-21
9/18/2020 2:20,3.3,-21,-21
9/18/2020 2:30,3.2,-21,-20
9/18/2020 2:40,3.2,-20,-20
9/18/2020 2:50,3.1,-20,-21
9/18/2020 3:00,3.1,-20,-21
9/18/2020 3:10,3,-20,-20
9/18/2020 3:20,3,-21,-21
9/18/2020 3:30,2.9,-21,-21
9/18/2020 3:40,2.9,-21,-21
9/18/2020 3:50,2.9,-20,-21
9/18/2020 4:00,2.9,-20,-20
9/18/2020 4:10,2.8,-21,-20
9/18/2020 4:20,2.8,-20,-20
