Time,wtemp_C,wtrhgt__2_mm,wtrhgt__3_mm
7/5/2020 15:00,6.8,307,307
7/5/2020 15:10,6.8,306,306
7/5/2020 15:20,6.8,306,306
7/5/2020 15:30,6.7,307,307
7/5/2020 15:40,6.7,306,307
7/5/2020 15:50,6.6,306,307
7/5/2020 16:00,6.6,307,307
7/5/2020 16:10,6.5,307,307
7/5/2020 16:20,6.5,307,307
7/5/2020 16:30,6.5,307,307
7/5/2020 16:40,6.5,306,307
7/5/2020 16:50,6.5,307,307
7/5/2020 17:00,6.4,306,307
7/5/2020 17:10,6.4,307,307
7/5/2020 17:20,6.3,307,307
7/5/2020 17:30,6.3,307,307
7/5/2020 17:40,6.3,307,307
7/5/2020 17:50,6.2,307,307
7/5/2020 18:00,6.2,307,307
7/5/2020 18:10,6.1,307,307
7/5/2020 18:20,6.1,307,307
7/5/2020 18:30,6,307,307
7/5/2020 18:40,6,307,307
7/5/2020 18:50,6,307,307
7/5/2020 19:00,5.9,307,307
7/5/2020 19:10,5.9,307,307
7/5/2020 19:20,5.9,307,307
7/5/2020 19:30,5.8,307,307
7/5/2020 19:40,5.8,307,307
7/5/2020 19:50,5.7,307,307
7/5/2020 20:00,5.7,307,307
7/5/2020 20:10,5.6,307,307
7/5/2020 20:20,5.6,307,307
7/5/2020 20:30,5.6,307,307
7/5/2020 20:40,5.6,307,307
7/5/2020 20:50,5.5,307,307
7/5/2020 21:00,5.5,307,307
7/5/2020 21:10,5.4,307,307
7/5/2020 21:20,5.4,307,307
7/5/2020 21:30,5.3,307,307
7/5/2020 21:40,5.3,307,307
7/5/2020 21:50,5.3,307,307
7/5/2020 22:00,5.2,307,307
7/5/2020 22:10,5.2,307,307
7/5/2020 22:20,5.2,307,307
7/5/2020 22:30,5.1,307,307
7/5/2020 22:40,5.1,307,307
7/5/2020 22:50,5.1,307,307
7/5/2020 23:00,5,307,307
7/5/2020 23:10,5,307,307
7/5/2020 23:20,5,308,308
7/5/2020 23:30,5,307,307
7/5/2020 23:40,5,308,308
7/5/2020 23:50,4.9,307,308
7/6/2020 0:00,4.9,308,308
7/6/2020 0:10,4.9,308,308
7/6/2020 0:20,4.9,307,308
7/6/2020 0:30,4.8,307,308
7/6/2020 0:40,4.8,307,308
7/6/2020 0:50,4.8,308,308
7/6/2020 1:00,4.8,308,308
7/6/2020 1:10,4.8,307,308
7/6/2020 1:20,4.7,308,308
7/6/2020 1:30,4.7,308,308
7/6/2020 1:40,4.7,308,308
7/6/2020 1:50,4.7,308,308
7/6/2020 2:00,4.7,308,308
7/6/2020 2:10,4.6,308,308
7/6/2020 2:20,4.6,308,308
7/6/2020 2:30,4.6,308,308
7/6/2020 2:40,4.6,308,308
7/6/2020 2:50,4.6,308,308
7/6/2020 3:00,4.6,308,308
7/6/2020 3:10,4.6,308,308
7/6/2020 3:20,4.6,308,308
7/6/2020 3:30,4.6,308,308
7/6/2020 3:40,4.6,308,308
7/6/2020 3:50,4.5,308,308
7/6/2020 4:00,4.5,308,308
7/6/2020 4:10,4.5,308,308
7/6/2020 4:20,4.5,308,308
7/6/2020 4:30,4.5,308,308
7/6/2020 4:40,4.5,308,308
7/6/2020 4:50,4.5,308,308
7/6/2020 5:00,4.5,308,308
7/6/2020 5:10,4.4,308,308
7/6/2020 5:20,4.4,308,308
7/6/2020 5:30,4.4,308,308
7/6/2020 5:40,4.4,308,308
7/6/2020 5:50,4.4,308,308
7/6/2020 6:00,4.4,308,308
7/6/2020 6:10,4.4,308,308
7/6/2020 6:20,4.3,308,308
7/6/2020 6:30,4.3,308,308
7/6/2020 6:40,4.3,308,308
7/6/2020 6:50,4.3,308,308
7/6/2020 7:00,4.3,308,308
7/6/2020 7:10,4.3,308,308
7/6/2020 7:20,4.3,308,308
7/6/2020 7:30,4.4,308,308
7/6/2020 7:40,4.4,308,308
7/6/2020 7:50,4.4,308,308
7/6/2020 8:00,4.5,308,308
7/6/2020 8:10,4.5,308,308
7/6/2020 8:20,4.5,308,308
7/6/2020 8:30,4.6,308,308
7/6/2020 8:40,4.6,308,308
7/6/2020 8:50,4.7,308,308
7/6/2020 9:00,4.7,308,308
7/6/2020 9:10,4.8,308,308
7/6/2020 9:20,4.9,307,307
7/6/2020 9:30,5,307,307
7/6/2020 9:40,5.1,307,307
7/6/2020 9:50,5.2,307,307
7/6/2020 10:00,5.3,307,307
7/6/2020 10:10,5.3,307,307
7/6/2020 10:20,5.4,307,307
7/6/2020 10:30,5.5,307,307
7/6/2020 10:40,5.5,308,307
7/6/2020 10:50,5.6,308,307
7/6/2020 11:00,5.8,307,308
7/6/2020 11:10,5.9,307,308
7/6/2020 11:20,6,307,307
7/6/2020 11:30,6,308,307
7/6/2020 11:40,6.1,307,307
7/6/2020 11:50,6.2,307,307
7/6/2020 12:00,6.2,307,307
7/6/2020 12:10,6.3,306,307
7/6/2020 12:20,6.3,306,306
7/6/2020 12:30,6.3,306,306
7/6/2020 12:40,6.3,306,306
7/6/2020 12:50,6.4,306,306
7/6/2020 13:00,6.4,306,306
7/6/2020 13:10,6.5,306,306
7/6/2020 13:20,6.5,305,306
7/6/2020 13:30,6.7,305,305
7/6/2020 13:40,6.9,305,305
7/6/2020 13:50,6.8,305,304
7/6/2020 14:00,6.8,305,305
7/6/2020 14:10,6.9,304,305
7/6/2020 14:20,7,304,304
7/6/2020 14:30,7.1,304,304
7/6/2020 14:40,7.1,304,304
7/6/2020 14:50,7,304,304
7/6/2020 15:00,7,304,304
7/6/2020 15:10,6.9,304,304
7/6/2020 15:20,6.9,304,304
7/6/2020 15:30,7,304,304
7/6/2020 15:40,6.9,304,304
7/6/2020 15:50,6.9,304,304
7/6/2020 16:00,6.8,304,304
7/6/2020 16:10,6.8,304,304
7/6/2020 16:20,6.8,304,304
7/6/2020 16:30,6.7,304,304
7/6/2020 16:40,6.7,304,304
7/6/2020 16:50,6.6,304,304
7/6/2020 17:00,6.6,304,304
7/6/2020 17:10,6.5,304,304
7/6/2020 17:20,6.5,304,304
7/6/2020 17:30,6.4,304,304
7/6/2020 17:40,6.4,304,304
7/6/2020 17:50,6.3,304,304
7/6/2020 18:00,6.3,304,304
7/6/2020 18:10,6.3,304,304
7/6/2020 18:20,6.2,304,304
7/6/2020 18:30,6.2,305,304
7/6/2020 18:40,6.2,304,304
7/6/2020 18:50,6.1,305,304
7/6/2020 19:00,6.1,304,304
7/6/2020 19:10,6,305,305
7/6/2020 19:20,6,305,305
7/6/2020 19:30,6,304,304
7/6/2020 19:40,5.9,305,305
7/6/2020 19:50,5.9,305,305
7/6/2020 20:00,5.9,305,305
7/6/2020 20:10,5.8,305,305
7/6/2020 20:20,5.8,305,305
7/6/2020 20:30,5.7,305,305
7/6/2020 20:40,5.7,305,305
7/6/2020 20:50,5.6,305,305
7/6/2020 21:00,5.6,305,305
7/6/2020 21:10,5.6,305,305
7/6/2020 21:20,5.5,304,305
7/6/2020 21:30,5.5,305,305
7/6/2020 21:40,5.4,305,305
7/6/2020 21:50,5.4,305,305
7/6/2020 22:00,5.3,304,305
7/6/2020 22:10,5.3,305,305
7/6/2020 22:20,5.3,305,305
7/6/2020 22:30,5.2,305,305
7/6/2020 22:40,5.2,305,305
7/6/2020 22:50,5.2,305,305
7/6/2020 23:00,5.1,305,305
7/6/2020 23:10,5.1,305,305
7/6/2020 23:20,5.1,305,305
7/6/2020 23:30,5.1,305,305
7/6/2020 23:40,5.1,305,305
7/6/2020 23:50,5,305,305
7/7/2020 0:00,5,305,305
7/7/2020 0:10,5,305,305
7/7/2020 0:20,5,305,305
7/7/2020 0:30,4.9,305,305
7/7/2020 0:40,4.9,305,305
7/7/2020 0:50,4.9,305,305
7/7/2020 1:00,4.9,305,305
7/7/2020 1:10,4.9,305,305
7/7/2020 1:20,4.9,305,305
7/7/2020 1:30,4.9,305,305
7/7/2020 1:40,4.9,305,305
7/7/2020 1:50,4.9,305,305
7/7/2020 2:00,4.9,305,305
7/7/2020 2:10,4.9,305,305
7/7/2020 2:20,4.9,305,305
7/7/2020 2:30,4.9,305,305
7/7/2020 2:40,4.9,304,305
7/7/2020 2:50,4.9,305,305
7/7/2020 3:00,4.8,305,305
7/7/2020 3:10,4.8,305,305
7/7/2020 3:20,4.8,305,305
7/7/2020 3:30,4.8,305,305
7/7/2020 3:40,4.8,305,305
7/7/2020 3:50,4.8,305,305
7/7/2020 4:00,4.8,305,305
7/7/2020 4:10,4.8,305,305
7/7/2020 4:20,4.8,305,305
7/7/2020 4:30,4.8,305,305
7/7/2020 4:40,4.8,305,305
7/7/2020 4:50,4.8,305,305
7/7/2020 5:00,4.8,305,305
7/7/2020 5:10,4.7,305,305
7/7/2020 5:20,4.7,305,305
7/7/2020 5:30,4.7,305,305
7/7/2020 5:40,4.7,305,305
7/7/2020 5:50,4.7,305,305
7/7/2020 6:00,4.7,305,305
7/7/2020 6:10,4.7,305,305
7/7/2020 6:20,4.7,305,305
7/7/2020 6:30,4.7,305,305
7/7/2020 6:40,4.7,305,305
7/7/2020 6:50,4.7,305,305
7/7/2020 7:00,4.7,305,305
7/7/2020 7:10,4.7,305,305
7/7/2020 7:20,4.7,305,305
7/7/2020 7:30,4.7,305,305
7/7/2020 7:40,4.7,305,305
7/7/2020 7:50,4.7,305,305
7/7/2020 8:00,4.7,305,305
7/7/2020 8:10,4.8,305,305
7/7/2020 8:20,4.8,305,305
7/7/2020 8:30,4.8,305,305
7/7/2020 8:40,4.9,305,305
7/7/2020 8:50,5,305,305
7/7/2020 9:00,5,305,305
7/7/2020 9:10,5.1,304,304
7/7/2020 9:20,5.2,304,304
7/7/2020 9:30,5.3,304,304
7/7/2020 9:40,5.3,304,304
7/7/2020 9:50,5.4,303,304
7/7/2020 10:00,5.5,304,304
7/7/2020 10:10,5.6,304,304
7/7/2020 10:20,5.6,304,304
7/7/2020 10:30,5.7,304,304
7/7/2020 10:40,5.8,304,304
7/7/2020 10:50,5.9,303,304
7/7/2020 11:00,5.9,304,304
7/7/2020 11:10,6,303,303
7/7/2020 11:20,6.1,303,303
7/7/2020 11:30,6.2,303,303
7/7/2020 11:40,6.3,303,303
7/7/2020 11:50,6.3,303,303
7/7/2020 12:00,6.3,303,303
7/7/2020 12:10,6.3,303,303
7/7/2020 12:20,6.3,303,303
7/7/2020 12:30,6.3,303,303
7/7/2020 12:40,6.3,303,303
7/7/2020 12:50,6.4,303,303
7/7/2020 13:00,6.6,303,303
7/7/2020 13:10,6.5,303,303
7/7/2020 13:20,6.5,303,303
7/7/2020 13:30,6.6,303,303
7/7/2020 13:40,6.8,303,303
7/7/2020 13:50,6.9,302,303
7/7/2020 14:00,6.8,303,303
7/7/2020 14:10,6.8,303,303
7/7/2020 14:20,6.7,302,303
7/7/2020 14:30,6.6,303,303
7/7/2020 14:40,6.6,303,303
7/7/2020 14:50,6.6,303,303
7/7/2020 15:00,6.7,303,303
7/7/2020 15:10,6.7,303,303
7/7/2020 15:20,6.7,302,303
7/7/2020 15:30,6.8,303,303
7/7/2020 15:40,6.7,302,303
7/7/2020 15:50,6.7,302,302
7/7/2020 16:00,6.7,303,302
7/7/2020 16:10,6.7,302,302
7/7/2020 16:20,6.7,302,302
7/7/2020 16:30,6.7,302,302
7/7/2020 16:40,6.7,302,302
7/7/2020 16:50,6.6,302,302
7/7/2020 17:00,6.6,303,302
7/7/2020 17:10,6.6,302,302
7/7/2020 17:20,6.5,302,302
7/7/2020 17:30,6.5,302,302
7/7/2020 17:40,6.5,302,302
7/7/2020 17:50,6.4,302,302
7/7/2020 18:00,6.4,302,302
7/7/2020 18:10,6.4,302,302
7/7/2020 18:20,6.3,302,302
7/7/2020 18:30,6.3,302,302
7/7/2020 18:40,6.2,303,303
7/7/2020 18:50,6.2,303,303
7/7/2020 19:00,6.1,303,302
7/7/2020 19:10,6.1,303,303
7/7/2020 19:20,6.1,303,303
7/7/2020 19:30,6,303,303
7/7/2020 19:40,6,303,303
7/7/2020 19:50,5.9,303,303
7/7/2020 20:00,5.9,303,303
7/7/2020 20:10,5.9,303,303
7/7/2020 20:20,5.8,303,303
7/7/2020 20:30,5.8,303,303
7/7/2020 20:40,5.7,303,303
7/7/2020 20:50,5.7,303,303
7/7/2020 21:00,5.6,303,303
7/7/2020 21:10,5.6,303,303
7/7/2020 21:20,5.6,303,303
7/7/2020 21:30,5.5,303,303
7/7/2020 21:40,5.5,303,303
7/7/2020 21:50,5.4,303,303
7/7/2020 22:00,5.4,303,303
7/7/2020 22:10,5.3,303,303
7/7/2020 22:20,5.3,303,303
7/7/2020 22:30,5.2,303,303
7/7/2020 22:40,5.2,303,303
7/7/2020 22:50,5.1,303,303
7/7/2020 23:00,5.1,303,303
7/7/2020 23:10,5.1,303,303
7/7/2020 23:20,5,303,303
7/7/2020 23:30,5,303,303
7/7/2020 23:40,4.9,303,303
7/7/2020 23:50,4.9,303,303
7/8/2020 0:00,4.8,303,303
7/8/2020 0:10,4.8,303,303
7/8/2020 0:20,4.7,303,303
7/8/2020 0:30,4.7,303,303
7/8/2020 0:40,4.7,304,303
7/8/2020 0:50,4.6,303,303
7/8/2020 1:00,4.6,303,303
7/8/2020 1:10,4.6,303,303
7/8/2020 1:20,4.6,303,303
7/8/2020 1:30,4.5,303,303
7/8/2020 1:40,4.5,303,303
7/8/2020 1:50,4.5,304,303
7/8/2020 2:00,4.4,304,304
7/8/2020 2:10,4.4,303,303
7/8/2020 2:20,4.4,303,304
7/8/2020 2:30,4.3,304,303
7/8/2020 2:40,4.3,303,303
7/8/2020 2:50,4.3,304,304
7/8/2020 3:00,4.3,304,304
7/8/2020 3:10,4.2,304,304
7/8/2020 3:20,4.2,304,304
7/8/2020 3:30,4.2,303,304
7/8/2020 3:40,4.2,304,304
7/8/2020 3:50,4.2,304,304
7/8/2020 4:00,4.2,304,304
7/8/2020 4:10,4.1,304,304
7/8/2020 4:20,4.1,304,304
7/8/2020 4:30,4.1,304,304
7/8/2020 4:40,4.1,304,304
7/8/2020 4:50,4.1,304,304
7/8/2020 5:00,4.1,304,304
7/8/2020 5:10,4.1,304,304
7/8/2020 5:20,4.1,304,304
7/8/2020 5:30,4,304,304
7/8/2020 5:40,4,304,304
7/8/2020 5:50,4,304,304
7/8/2020 6:00,4,304,304
7/8/2020 6:10,4,304,304
7/8/2020 6:20,4,304,304
7/8/2020 6:30,4,304,304
7/8/2020 6:40,4,304,304
7/8/2020 6:50,4,304,304
7/8/2020 7:00,4,304,304
7/8/2020 7:10,4,304,304
7/8/2020 7:20,4,304,304
7/8/2020 7:30,4,304,304
7/8/2020 7:40,4,304,304
7/8/2020 7:50,4.1,304,304
7/8/2020 8:00,4.1,303,304
7/8/2020 8:10,4.1,304,304
7/8/2020 8:20,4.2,304,304
7/8/2020 8:30,4.2,304,304
7/8/2020 8:40,4.3,304,304
7/8/2020 8:50,4.4,304,304
7/8/2020 9:00,4.5,303,304
7/8/2020 9:10,4.6,303,303
7/8/2020 9:20,4.6,303,303
7/8/2020 9:30,4.7,302,303
7/8/2020 9:40,4.8,303,303
7/8/2020 9:50,4.9,303,303
7/8/2020 10:00,5,302,303
7/8/2020 10:10,5.1,303,303
7/8/2020 10:20,5.1,303,303
7/8/2020 10:30,5.2,303,303
7/8/2020 10:40,5.3,303,303
7/8/2020 10:50,5.4,303,303
7/8/2020 11:00,5.5,303,303
7/8/2020 11:10,5.6,303,303
7/8/2020 11:20,5.8,-31,203
7/8/2020 11:30,8.2,6,-11
7/8/2020 11:40,8.8,-10,59
7/8/2020 11:50,8,297,155
7/8/2020 12:00,6.2,297,296
7/8/2020 12:10,6.4,298,297
7/8/2020 12:20,6.6,300,299
7/8/2020 12:30,6.8,301,300
7/8/2020 12:40,6.9,300,300
7/8/2020 12:50,7.1,300,300
7/8/2020 13:00,7.2,300,300
7/8/2020 13:10,7.3,300,300
7/8/2020 13:20,7.5,302,301
7/8/2020 13:30,7.7,302,302
7/8/2020 13:40,7.8,301,302
7/8/2020 13:50,7.9,300,301
7/8/2020 14:00,7.9,298,299
7/8/2020 14:10,8,297,297
7/8/2020 14:20,8,291,293
7/8/2020 14:30,8,290,290
7/8/2020 14:40,8,287,288
7/8/2020 14:50,7.8,285,286
7/8/2020 15:00,7.8,278,283
7/8/2020 15:10,7.8,276,276
7/8/2020 15:20,7.7,274,274
7/8/2020 15:30,7.6,274,274
7/8/2020 15:40,7.5,274,274
7/8/2020 15:50,7.4,274,274
7/8/2020 16:00,7.3,274,274
7/8/2020 16:10,7.2,274,274
7/8/2020 16:20,7.1,274,274
7/8/2020 16:30,7.1,274,274
7/8/2020 16:40,7,274,274
7/8/2020 16:50,6.9,274,274
7/8/2020 17:00,6.9,274,274
7/8/2020 17:10,6.8,274,274
7/8/2020 17:20,6.7,274,274
7/8/2020 17:30,6.7,275,274
7/8/2020 17:40,6.6,274,274
7/8/2020 17:50,6.5,274,274
7/8/2020 18:00,6.5,274,274
7/8/2020 18:10,6.5,274,274
7/8/2020 18:20,6.4,274,274
7/8/2020 18:30,6.4,274,274
7/8/2020 18:40,6.4,274,274
7/8/2020 18:50,6.3,274,274
7/8/2020 19:00,6.3,274,274
7/8/2020 19:10,6.2,274,274
7/8/2020 19:20,6.2,274,274
7/8/2020 19:30,6.1,274,274
7/8/2020 19:40,6,274,274
7/8/2020 19:50,6,274,274
7/8/2020 20:00,6,274,274
7/8/2020 20:10,5.9,274,274
7/8/2020 20:20,5.9,274,274
7/8/2020 20:30,5.8,274,274
7/8/2020 20:40,5.8,274,274
7/8/2020 20:50,5.7,274,274
7/8/2020 21:00,5.7,274,274
7/8/2020 21:10,5.6,273,274
7/8/2020 21:20,5.6,274,273
7/8/2020 21:30,5.6,273,273
7/8/2020 21:40,5.5,273,273
7/8/2020 21:50,5.5,273,273
7/8/2020 22:00,5.4,273,273
7/8/2020 22:10,5.4,273,273
7/8/2020 22:20,5.3,273,273
7/8/2020 22:30,5.3,273,273
7/8/2020 22:40,5.2,273,273
7/8/2020 22:50,5.2,273,273
7/8/2020 23:00,5.1,273,273
7/8/2020 23:10,5.1,273,273
7/8/2020 23:20,5.1,274,273
7/8/2020 23:30,5,273,273
7/8/2020 23:40,5,273,273
7/8/2020 23:50,5,273,273
7/9/2020 0:00,5,273,273
7/9/2020 0:10,4.9,273,273
7/9/2020 0:20,4.9,274,274
7/9/2020 0:30,4.9,273,273
7/9/2020 0:40,4.9,273,274
7/9/2020 0:50,4.8,274,274
7/9/2020 1:00,4.8,273,274
7/9/2020 1:10,4.8,274,274
7/9/2020 1:20,4.8,273,274
7/9/2020 1:30,4.7,274,273
7/9/2020 1:40,4.7,274,274
7/9/2020 1:50,4.7,274,274
7/9/2020 2:00,4.7,274,274
7/9/2020 2:10,4.7,274,274
7/9/2020 2:20,4.6,274,274
7/9/2020 2:30,4.6,274,274
7/9/2020 2:40,4.6,274,274
7/9/2020 2:50,4.6,274,274
7/9/2020 3:00,4.6,274,274
7/9/2020 3:10,4.6,274,274
7/9/2020 3:20,4.6,274,274
7/9/2020 3:30,4.6,274,274
7/9/2020 3:40,4.5,274,274
7/9/2020 3:50,4.5,274,274
7/9/2020 4:00,4.5,274,274
7/9/2020 4:10,4.5,274,274
7/9/2020 4:20,4.4,274,274
7/9/2020 4:30,4.4,274,274
7/9/2020 4:40,4.4,273,274
7/9/2020 4:50,4.3,274,274
7/9/2020 5:00,4.3,274,274
7/9/2020 5:10,4.3,274,274
7/9/2020 5:20,4.3,274,274
7/9/2020 5:30,4.2,274,274
7/9/2020 5:40,4.2,273,273
7/9/2020 5:50,4.2,274,274
7/9/2020 6:00,4.2,273,274
7/9/2020 6:10,4.1,274,274
7/9/2020 6:20,4.1,274,274
7/9/2020 6:30,4.1,274,274
7/9/2020 6:40,4.1,274,274
7/9/2020 6:50,4.1,274,274
7/9/2020 7:00,4.1,274,274
7/9/2020 7:10,4.1,274,274
7/9/2020 7:20,4.1,274,274
7/9/2020 7:30,4.1,274,274
7/9/2020 7:40,4.1,275,274
7/9/2020 7:50,4.2,275,274
7/9/2020 8:00,4.2,275,275
7/9/2020 8:10,4.2,275,275
7/9/2020 8:20,4.3,275,275
7/9/2020 8:30,4.4,275,275
7/9/2020 8:40,4.4,276,275
7/9/2020 8:50,4.5,275,275
7/9/2020 9:00,4.5,274,275
7/9/2020 9:10,4.6,275,275
7/9/2020 9:20,4.7,274,275
7/9/2020 9:30,4.8,273,274
7/9/2020 9:40,4.8,272,273
7/9/2020 9:50,4.9,272,272
7/9/2020 10:00,5,271,271
7/9/2020 10:10,5.1,271,271
7/9/2020 10:20,5.2,271,271
7/9/2020 10:30,5.2,270,271
7/9/2020 10:40,5.3,270,271
7/9/2020 10:50,5.4,270,270
7/9/2020 11:00,5.5,270,270
7/9/2020 11:10,5.6,270,270
7/9/2020 11:20,5.7,270,270
7/9/2020 11:30,5.8,269,270
7/9/2020 11:40,5.9,270,270
7/9/2020 11:50,6.1,269,269
7/9/2020 12:00,6.2,269,269
7/9/2020 12:10,6.4,269,269
7/9/2020 12:20,6.5,268,269
7/9/2020 12:30,6.6,267,268
7/9/2020 12:40,6.8,268,268
7/9/2020 12:50,7,267,268
7/9/2020 13:00,7.1,267,267
7/9/2020 13:10,7.1,267,267
7/9/2020 13:20,7.3,266,267
7/9/2020 13:30,7.5,266,266
7/9/2020 13:40,7.6,265,265
7/9/2020 13:50,7.8,265,265
7/9/2020 14:00,7.8,265,265
7/9/2020 14:10,7.9,265,264
7/9/2020 14:20,7.9,264,264
7/9/2020 14:30,7.9,264,264
7/9/2020 14:40,7.9,263,264
7/9/2020 14:50,7.9,264,264
7/9/2020 15:00,7.8,263,264
7/9/2020 15:10,7.8,264,264
7/9/2020 15:20,7.7,264,264
7/9/2020 15:30,7.5,264,263
7/9/2020 15:40,7.4,263,263
7/9/2020 15:50,7.3,263,263
7/9/2020 16:00,7.3,263,263
7/9/2020 16:10,7.2,264,263
7/9/2020 16:20,7.1,263,263
7/9/2020 16:30,7,263,263
7/9/2020 16:40,7,263,263
7/9/2020 16:50,7,264,264
7/9/2020 17:00,6.9,264,264
7/9/2020 17:10,6.8,263,263
7/9/2020 17:20,6.8,263,263
7/9/2020 17:30,6.7,259,263
7/9/2020 17:40,6.6,261,260
7/9/2020 17:50,6.6,260,260
7/9/2020 18:00,6.5,261,260
7/9/2020 18:10,6.5,259,260
7/9/2020 18:20,6.4,259,260
7/9/2020 18:30,6.3,260,260
7/9/2020 18:40,6.3,260,260
7/9/2020 18:50,6.2,260,260
7/9/2020 19:00,6.2,260,260
7/9/2020 19:10,6.1,260,260
7/9/2020 19:20,6.1,260,260
7/9/2020 19:30,6,260,260
7/9/2020 19:40,6,260,260
7/9/2020 19:50,5.9,260,260
7/9/2020 20:00,5.9,260,260
7/9/2020 20:10,5.8,260,260
7/9/2020 20:20,5.8,260,260
7/9/2020 20:30,5.7,260,260
7/9/2020 20:40,5.7,260,260
7/9/2020 20:50,5.6,260,260
7/9/2020 21:00,5.6,261,260
7/9/2020 21:10,5.6,260,260
7/9/2020 21:20,5.5,260,260
7/9/2020 21:30,5.4,260,260
7/9/2020 21:40,5.4,260,260
7/9/2020 21:50,5.3,260,260
7/9/2020 22:00,5.3,260,260
7/9/2020 22:10,5.3,260,260
7/9/2020 22:20,5.2,260,260
7/9/2020 22:30,5.2,260,260
7/9/2020 22:40,5.1,260,260
7/9/2020 22:50,5.1,260,260
7/9/2020 23:00,5.1,260,260
7/9/2020 23:10,5,260,260
7/9/2020 23:20,5,260,260
7/9/2020 23:30,4.9,260,260
7/9/2020 23:40,4.9,260,260
7/9/2020 23:50,4.9,260,260
7/10/2020 0:00,4.8,260,260
7/10/2020 0:10,4.8,260,260
7/10/2020 0:20,4.8,260,260
7/10/2020 0:30,4.7,260,260
7/10/2020 0:40,4.7,261,261
7/10/2020 0:50,4.7,260,261
7/10/2020 1:00,4.6,261,261
7/10/2020 1:10,4.6,260,261
7/10/2020 1:20,4.6,261,261
7/10/2020 1:30,4.6,261,261
7/10/2020 1:40,4.5,261,261
7/10/2020 1:50,4.5,261,261
7/10/2020 2:00,4.5,261,261
7/10/2020 2:10,4.4,261,261
7/10/2020 2:20,4.4,261,261
7/10/2020 2:30,4.4,261,261
7/10/2020 2:40,4.3,261,261
7/10/2020 2:50,4.3,261,261
7/10/2020 3:00,4.3,261,261
7/10/2020 3:10,4.2,261,261
7/10/2020 3:20,4.2,261,261
7/10/2020 3:30,4.2,261,261
7/10/2020 3:40,4.2,261,261
7/10/2020 3:50,4.2,261,261
7/10/2020 4:00,4.1,261,261
7/10/2020 4:10,4.1,261,261
7/10/2020 4:20,4.1,261,261
7/10/2020 4:30,4.1,261,261
7/10/2020 4:40,4.1,261,261
7/10/2020 4:50,4.1,261,261
7/10/2020 5:00,4.1,261,261
7/10/2020 5:10,4,261,261
7/10/2020 5:20,4,261,261
7/10/2020 5:30,4,261,261
7/10/2020 5:40,4,261,261
7/10/2020 5:50,4,261,261
7/10/2020 6:00,4,261,261
7/10/2020 6:10,4,261,261
7/10/2020 6:20,4,261,261
7/10/2020 6:30,3.9,261,261
7/10/2020 6:40,3.9,261,261
7/10/2020 6:50,3.9,261,261
7/10/2020 7:00,3.9,261,261
7/10/2020 7:10,3.9,261,261
7/10/2020 7:20,4,261,261
7/10/2020 7:30,4,261,261
7/10/2020 7:40,4,261,261
7/10/2020 7:50,4,261,261
7/10/2020 8:00,4,261,261
7/10/2020 8:10,4.1,261,261
7/10/2020 8:20,4.1,261,261
7/10/2020 8:30,4.2,260,261
7/10/2020 8:40,4.2,261,261
7/10/2020 8:50,4.3,260,261
7/10/2020 9:00,4.4,261,261
7/10/2020 9:10,4.5,261,261
7/10/2020 9:20,4.6,260,260
7/10/2020 9:30,4.7,260,260
7/10/2020 9:40,4.7,260,260
7/10/2020 9:50,4.8,260,260
7/10/2020 10:00,4.9,259,260
7/10/2020 10:10,5,260,259
7/10/2020 10:20,5.1,260,260
7/10/2020 10:30,5.2,259,259
7/10/2020 10:40,5.3,260,259
7/10/2020 10:50,5.4,259,259
7/10/2020 11:00,5.5,259,259
7/10/2020 11:10,5.6,259,259
7/10/2020 11:20,5.8,259,259
7/10/2020 11:30,5.9,260,259
7/10/2020 11:40,6,258,259
7/10/2020 11:50,6.2,258,258
7/10/2020 12:00,6.3,258,258
7/10/2020 12:10,6.5,258,258
7/10/2020 12:20,6.7,258,258
7/10/2020 12:30,6.9,258,258
7/10/2020 12:40,7.1,258,258
7/10/2020 12:50,7.3,258,258
7/10/2020 13:00,7.4,257,258
7/10/2020 13:10,7.6,257,257
7/10/2020 13:20,7.7,258,257
7/10/2020 13:30,7.9,257,257
7/10/2020 13:40,8,257,257
7/10/2020 13:50,8.1,258,257
7/10/2020 14:00,8.2,257,257
7/10/2020 14:10,8.2,256,256
7/10/2020 14:20,8.3,256,256
7/10/2020 14:30,8.3,256,256
7/10/2020 14:40,8.3,256,256
7/10/2020 14:50,8.2,256,256
7/10/2020 15:00,8.2,256,256
7/10/2020 15:10,8.1,256,256
7/10/2020 15:20,8,256,256
7/10/2020 15:30,7.9,256,256
7/10/2020 15:40,7.8,256,256
7/10/2020 15:50,7.7,255,256
7/10/2020 16:00,7.6,256,256
7/10/2020 16:10,7.5,256,256
7/10/2020 16:20,7.4,256,256
7/10/2020 16:30,7.4,256,256
7/10/2020 16:40,7.3,257,256
7/10/2020 16:50,7.2,257,256
7/10/2020 17:00,7.2,256,256
7/10/2020 17:10,7.1,256,256
7/10/2020 17:20,7,256,256
7/10/2020 17:30,7,257,256
7/10/2020 17:40,6.9,256,256
7/10/2020 17:50,6.8,256,256
7/10/2020 18:00,6.8,256,256
7/10/2020 18:10,6.7,257,256
7/10/2020 18:20,6.6,257,256
7/10/2020 18:30,6.6,256,257
7/10/2020 18:40,6.5,256,256
